"Id","Weekly_Sales"
"1_5_2012-12-28",24372.4231251081
"1_5_2013-01-04",24372.4231251081
"1_5_2013-01-11",24372.4231251081
"1_5_2013-01-18",24372.4231251081
"1_5_2013-01-25",24372.4231251081
"1_5_2013-02-01",24372.4231251081
"1_5_2013-02-08",24372.4231251081
"1_5_2013-02-15",24372.4231251081
"1_5_2013-02-22",24372.4231251081
"1_5_2013-03-01",24372.4231251081
"1_5_2013-03-08",24372.4231251081
"1_5_2013-03-15",24372.4231251081
"1_5_2013-03-22",24372.4231251081
"1_5_2013-03-29",24372.4231251081
"1_5_2013-04-05",24372.4231251081
"1_5_2013-04-12",24372.4231251081
"1_5_2013-04-19",24372.4231251081
"1_5_2013-04-26",24372.4231251081
"1_5_2013-05-03",24372.4231251081
"1_5_2013-05-10",24372.4231251081
"1_5_2013-05-17",24372.4231251081
"1_5_2013-05-24",24372.4231251081
"1_5_2013-05-31",24372.4231251081
"1_5_2013-06-07",24372.4231251081
"1_5_2013-06-14",24372.4231251081
"1_5_2013-06-21",24372.4231251081
"1_5_2013-06-28",24372.4231251081
"1_5_2013-07-05",24372.4231251081
"1_5_2013-07-12",24372.4231251081
"1_5_2013-07-19",24372.4231251081
"1_5_2013-07-26",24372.4231251081
"1_6_2012-11-02",4392.91605617077
"1_6_2012-11-09",4516.27419368904
"1_6_2012-11-16",4434.64999703574
"1_6_2012-11-23",4673.8946760315
"1_6_2012-11-30",4814.06311349328
"1_6_2012-12-07",4812.54161382482
"1_6_2012-12-14",4812.54161382482
"1_6_2012-12-21",4812.54161382482
"1_6_2012-12-28",4812.54161382482
"1_6_2013-01-04",4812.54161382482
"1_6_2013-01-11",4812.54161382482
"1_6_2013-01-18",4812.54161382482
"1_6_2013-01-25",4812.54161382482
"1_6_2013-02-01",4812.54161382482
"1_6_2013-02-08",4812.54161382482
"1_6_2013-02-15",4812.54161382482
"1_6_2013-02-22",4812.54161382482
"1_6_2013-03-01",4812.54161382482
"1_6_2013-03-08",4812.54161382482
"1_6_2013-03-15",4812.54161382482
"1_6_2013-03-22",4812.54161382482
"1_6_2013-03-29",4812.54161382482
"1_6_2013-04-05",4812.54161382482
"1_6_2013-04-12",4812.54161382482
"1_6_2013-04-19",4812.54161382482
"1_6_2013-04-26",4812.54161382482
"1_6_2013-05-03",4812.54161382482
"1_6_2013-05-10",4812.54161382482
"1_6_2013-05-17",4812.54161382482
"1_6_2013-05-24",4812.54161382482
"1_6_2013-05-31",4812.54161382482
"1_6_2013-06-07",4812.54161382482
"1_6_2013-06-14",4812.54161382482
"1_6_2013-06-21",4812.54161382482
"1_6_2013-06-28",4812.54161382482
"1_6_2013-07-05",4812.54161382482
"1_6_2013-07-12",4812.54161382482
"1_6_2013-07-19",4812.54161382482
"1_6_2013-07-26",4812.54161382482
"1_7_2012-11-02",20542.4171775676
"1_7_2012-11-09",22323.0727398828
"1_7_2012-11-16",23520.2617611441
"1_7_2012-11-23",23520.4407432229
"1_7_2012-11-30",24001.9984546343
"1_7_2012-12-07",24499.5962747616
"1_7_2012-12-14",24499.5962747616
"1_7_2012-12-21",24499.5962747616
"1_7_2012-12-28",24499.5962747616
"1_7_2013-01-04",24499.5962747616
"1_7_2013-01-11",24499.5962747616
"1_7_2013-01-18",24499.5962747616
"1_7_2013-01-25",24499.5962747616
"1_7_2013-02-01",24499.5962747616
"1_7_2013-02-08",24499.5962747616
"1_7_2013-02-15",24499.5962747616
"1_7_2013-02-22",24499.5962747616
"1_7_2013-03-01",24499.5962747616
"1_7_2013-03-08",24499.5962747616
"1_7_2013-03-15",24499.5962747616
"1_7_2013-03-22",24499.5962747616
"1_7_2013-03-29",24499.5962747616
"1_7_2013-04-05",24499.5962747616
"1_7_2013-04-12",24499.5962747616
"1_7_2013-04-19",24499.5962747616
"1_7_2013-04-26",24499.5962747616
"1_7_2013-05-03",24499.5962747616
"1_7_2013-05-10",24499.5962747616
"1_7_2013-05-17",24499.5962747616
"1_7_2013-05-24",24499.5962747616
"1_7_2013-05-31",24499.5962747616
"1_7_2013-06-07",24499.5962747616
"1_7_2013-06-14",24499.5962747616
"1_7_2013-06-21",24499.5962747616
"1_7_2013-06-28",24499.5962747616
"1_7_2013-07-05",24499.5962747616
"1_7_2013-07-12",24499.5962747616
"1_7_2013-07-19",24499.5962747616
"1_7_2013-07-26",24499.5962747616
"1_8_2012-11-02",41658.1488053955
"1_8_2012-11-09",40646.6305618417
"1_8_2012-11-16",38791.8942904713
"1_8_2012-11-23",38802.7074650492
"1_8_2012-11-30",40930.1459756977
"1_8_2012-12-07",41234.0760349035
"1_8_2012-12-14",39414.8133375853
"1_8_2012-12-21",38551.215514197
"1_8_2012-12-28",40158.4295399979
"1_8_2013-01-04",41352.4235040457
"1_8_2013-01-11",40140.0633419731
"1_8_2013-01-18",38655.8332399204
"1_8_2013-01-25",39462.4067157263
"1_8_2013-02-01",41089.5602699688
"1_8_2013-02-08",40733.8287414635
"1_8_2013-02-15",39068.2350612713
"1_8_2013-02-22",38989.8099758267
"1_8_2013-03-01",40574.4665506968
"1_8_2013-03-08",41056.049335457
"1_8_2013-03-15",39648.9893571979
"1_8_2013-03-22",38826.0498071488
"1_8_2013-03-29",39973.0985444762
"1_8_2013-04-05",41060.0980765652
"1_8_2013-04-12",40230.5616411128
"1_8_2013-04-19",38970.3106358689
"1_8_2013-04-26",39448.965700081
"1_8_2013-05-03",40787.0662169885
"1_8_2013-05-10",40666.6495242024
"1_8_2013-05-17",39344.9573180557
"1_8_2013-05-24",39123.8596126227
"1_8_2013-05-31",40342.627382134
"1_8_2013-06-07",40866.9214818477
"1_8_2013-06-14",39824.8440973531
"1_8_2013-06-21",39053.0959484307
"1_8_2013-06-28",39861.5709310474
"1_8_2013-07-05",40812.4478031396
"1_8_2013-07-12",40275.0652431464
"1_8_2013-07-19",39220.5354756439
"1_8_2013-07-26",39469.9214842293
"1_9_2012-11-02",38495.8749938947
"1_9_2012-11-09",33113.7574549387
"1_9_2012-11-16",31316.1947919336
"1_9_2012-11-23",31288.6346204411
"1_9_2012-11-30",30495.2015190019
"1_9_2012-12-07",28108.5675580101
"1_9_2012-12-14",28108.5675580101
"1_9_2012-12-21",28108.5675580101
"1_9_2012-12-28",28108.5675580101
"1_9_2013-01-04",28108.5675580101
"1_9_2013-01-11",28108.5675580101
"1_9_2013-01-18",28108.5675580101
"1_9_2013-01-25",28108.5675580101
"1_9_2013-02-01",28108.5675580101
"1_9_2013-02-08",28108.5675580101
"1_9_2013-02-15",28108.5675580101
"1_9_2013-02-22",28108.5675580101
"1_9_2013-03-01",28108.5675580101
"1_9_2013-03-08",28108.5675580101
"1_9_2013-03-15",28108.5675580101
"1_9_2013-03-22",28108.5675580101
"1_9_2013-03-29",28108.5675580101
"1_9_2013-04-05",28108.5675580101
"1_9_2013-04-12",28108.5675580101
"1_9_2013-04-19",28108.5675580101
"1_9_2013-04-26",28108.5675580101
"1_9_2013-05-03",28108.5675580101
"1_9_2013-05-10",28108.5675580101
"1_9_2013-05-17",28108.5675580101
"1_9_2013-05-24",28108.5675580101
"1_9_2013-05-31",28108.5675580101
"1_9_2013-06-07",28108.5675580101
"1_9_2013-06-14",28108.5675580101
"1_9_2013-06-21",28108.5675580101
"1_9_2013-06-28",28108.5675580101
"1_9_2013-07-05",28108.5675580101
"1_9_2013-07-12",28108.5675580101
"1_9_2013-07-19",28108.5675580101
"1_9_2013-07-26",28108.5675580101
"1_10_2012-11-02",29100.3926418344
"1_10_2012-11-09",29513.890494999
"1_10_2012-11-16",29835.7139239897
"1_10_2012-11-23",30086.1875809981
"1_10_2012-11-30",30281.1300469707
"1_10_2012-12-07",30432.8528488548
"1_10_2012-12-14",30550.9379900102
"1_10_2012-12-21",30642.8430984615
"1_10_2012-12-28",30714.3724109288
"1_10_2013-01-04",30770.0433374774
"1_10_2013-01-11",30813.3717570565
"1_10_2013-01-18",30847.0940616706
"1_10_2013-01-25",30873.3399723116
"1_10_2013-02-01",30893.7670407832
"1_10_2013-02-08",30909.665331837
"1_10_2013-02-15",30922.0388967851
"1_10_2013-02-22",30931.6691840283
"1_10_2013-03-01",30939.1643911717
"1_10_2013-03-08",30944.9978755426
"1_10_2013-03-15",30949.5380489168
"1_10_2013-03-22",30953.0716444417
"1_10_2013-03-29",30955.8218251737
"1_10_2013-04-05",30957.962277867
"1_10_2013-04-12",30959.6281821035
"1_10_2013-04-19",30960.9247475141
"1_10_2013-04-26",30961.9338582583
"1_10_2013-05-03",30962.7192443914
"1_10_2013-05-10",30963.3305067148
"1_10_2013-05-17",30963.8062492983
"1_10_2013-05-24",30964.1765175073
"1_10_2013-05-31",30964.4646955081
"1_10_2013-06-07",30964.6889830871
"1_10_2013-06-14",30964.863545052
"1_10_2013-06-21",30964.999405806
"1_10_2013-06-28",30965.1051455901
"1_10_2013-07-05",30965.1874423654
"1_10_2013-07-12",30965.2514935575
"1_10_2013-07-19",30965.3013442982
"1_10_2013-07-26",30965.3401428946
"1_11_2012-11-02",22463.407668143
"1_11_2012-11-09",22952.7198881178
"1_11_2012-11-16",23339.9230711899
"1_11_2012-11-23",23646.3251982179
"1_11_2012-11-30",23888.7877283617
"1_11_2012-12-07",24080.6534934394
"1_11_2012-12-14",24232.4809605001
"1_11_2012-12-21",24352.6252694379
"1_11_2012-12-28",24447.6980204334
"1_11_2013-01-04",24522.9311135508
"1_11_2013-01-11",24582.4646627618
"1_11_2013-01-18",24629.5748284455
"1_11_2013-01-25",24666.8541060992
"1_11_2013-02-01",24696.3539926357
"1_11_2013-02-08",24719.6978812631
"1_11_2013-02-15",24738.1703976093
"1_11_2013-02-22",24752.7880932984
"1_11_2013-03-01",24764.3553872857
"1_11_2013-03-08",24773.5088334262
"1_11_2013-03-15",24780.7521503452
"1_11_2013-03-22",24786.4839413216
"1_11_2013-03-29",24791.0196296207
"1_11_2013-04-05",24794.6088163917
"1_11_2013-04-12",24797.4490163411
"1_11_2013-04-19",24799.6965270634
"1_11_2013-04-26",24801.4750301747
"1_11_2013-05-03",24802.8823975727
"1_11_2013-05-10",24803.9960773747
"1_11_2013-05-17",24804.8773559258
"1_11_2013-05-24",24805.5747304164
"1_11_2013-05-31",24806.1265777064
"1_11_2013-06-07",24806.5632662226
"1_11_2013-06-14",24806.9088271478
"1_11_2013-06-21",24807.1822768691
"1_11_2013-06-28",24807.3986634586
"1_11_2013-07-05",24807.5698947764
"1_11_2013-07-12",24807.7053937658
"1_11_2013-07-19",24807.8126170025
"1_11_2013-07-26",24807.8974650338
"1_12_2012-11-02",9677.82943060208
"1_12_2012-11-09",9773.24862272668
"1_12_2012-11-16",9856.86749223321
"1_12_2012-11-23",9930.14536413574
"1_12_2012-11-30",9994.36109130655
"1_12_2012-12-07",10050.6353731465
"1_12_2012-12-14",10099.9503141451
"1_12_2012-12-21",10143.1665636674
"1_12_2012-12-28",10181.038336095
"1_12_2013-01-04",10214.2265734516
"1_12_2013-01-11",10243.3104802305
"1_12_2013-01-18",10268.7976317305
"1_12_2013-01-25",10291.1328323114
"1_12_2013-02-01",10310.7058781651
"1_12_2013-02-08",10327.8583600783
"1_12_2013-02-15",10342.8896249095
"1_12_2013-02-22",10356.0619998213
"1_12_2013-03-01",10367.6053704401
"1_12_2013-03-08",10377.7211928438
"1_12_2013-03-15",10386.5860093937
"1_12_2013-03-22",10394.3545297697
"1_12_2013-03-29",10401.1623309795
"1_12_2013-04-05",10407.1282234621
"1_12_2013-04-12",10412.3563245797
"1_12_2013-04-19",10416.9378756848
"1_12_2013-04-26",10420.952834473
"1_12_2013-05-03",10424.4712704136
"1_12_2013-05-10",10427.5545876083
"1_12_2013-05-17",10430.2565964223
"1_12_2013-05-24",10432.6244525883
"1_12_2013-05-31",10434.6994801729
"1_12_2013-06-07",10436.5178927684
"1_12_2013-06-14",10438.1114254965
"1_12_2013-06-21",10439.5078888523
"1_12_2013-06-28",10440.7316540563
"1_12_2013-07-05",10441.8040783834
"1_12_2013-07-12",10442.7438778919
"1_12_2013-07-19",10443.5674540584
"1_12_2013-07-26",10444.289180018
"1_13_2012-11-02",40756.7214567555
"1_13_2012-11-09",40142.6707603321
"1_13_2012-11-16",38619.6093169279
"1_13_2012-11-23",38949.8411244664
"1_13_2012-11-30",39613.8001696682
"1_13_2012-12-07",39966.3227474815
"1_13_2012-12-14",39346.5579078042
"1_13_2012-12-21",39066.264800044
"1_13_2012-12-28",39388.0165752575
"1_13_2013-01-04",39635.579897347
"1_13_2013-01-11",39528.9692728565
"1_13_2013-01-18",39290.3188641118
"1_13_2013-01-25",39327.5554879231
"1_13_2013-02-01",39485.7491653719
"1_13_2013-02-08",39505.9859288681
"1_13_2013-02-15",39406.2885321648
"1_13_2013-02-22",39361.3445359416
"1_13_2013-03-01",39421.5554049232
"1_13_2013-03-08",39465.116938729
"1_13_2013-03-15",39437.3340528653
"1_13_2013-03-22",39399.8623566649
"1_13_2013-03-29",39408.5741526998
"1_13_2013-04-05",39436.8410802095
"1_13_2013-04-12",39437.9875948717
"1_13_2013-04-19",39419.3922905342
"1_13_2013-04-26",39413.4868664486
"1_13_2013-05-03",39424.6180423782
"1_13_2013-05-10",39431.6140574024
"1_13_2013-05-17",39425.8602154168
"1_13_2013-05-24",39419.6169723793
"1_13_2013-05-31",39421.8336042831
"1_13_2013-06-07",39426.689455189
"1_13_2013-06-14",39426.4678047999
"1_13_2013-06-21",39423.105042378
"1_13_2013-06-28",39422.3649809528
"1_13_2013-07-05",39424.4503007249
"1_13_2013-07-12",39425.5125214388
"1_13_2013-07-19",39424.3748514295
"1_13_2013-07-26",39423.350306677
"1_14_2012-11-02",12974.972704101
"1_14_2012-11-09",14052.4467288169
"1_14_2012-11-16",13608.0858885687
"1_14_2012-11-23",14778.410990145
"1_14_2012-11-30",14476.2647261784
"1_14_2012-12-07",15267.0828528173
"1_14_2012-12-14",15267.0828528173
"1_14_2012-12-21",15267.0828528173
"1_14_2012-12-28",15267.0828528173
"1_14_2013-01-04",15267.0828528173
"1_14_2013-01-11",15267.0828528173
"1_14_2013-01-18",15267.0828528173
"1_14_2013-01-25",15267.0828528173
"1_14_2013-02-01",15267.0828528173
"1_14_2013-02-08",15267.0828528173
"1_14_2013-02-15",15267.0828528173
"1_14_2013-02-22",15267.0828528173
"1_14_2013-03-01",15267.0828528173
"1_14_2013-03-08",15267.0828528173
"1_14_2013-03-15",15267.0828528173
"1_14_2013-03-22",15267.0828528173
"1_14_2013-03-29",15267.0828528173
"1_14_2013-04-05",15267.0828528173
"1_14_2013-04-12",15267.0828528173
"1_14_2013-04-19",15267.0828528173
"1_14_2013-04-26",15267.0828528173
"1_14_2013-05-03",15267.0828528173
"1_14_2013-05-10",15267.0828528173
"1_14_2013-05-17",15267.0828528173
"1_14_2013-05-24",15267.0828528173
"1_14_2013-05-31",15267.0828528173
"1_14_2013-06-07",15267.0828528173
"1_14_2013-06-14",15267.0828528173
"1_14_2013-06-21",15267.0828528173
"1_14_2013-06-28",15267.0828528173
"1_14_2013-07-05",15267.0828528173
"1_14_2013-07-12",15267.0828528173
"1_14_2013-07-19",15267.0828528173
"1_14_2013-07-26",15267.0828528173
"1_16_2012-11-02",10259.070012783
"1_16_2012-11-09",10843.2290230585
"1_16_2012-11-16",11799.0736322223
"1_16_2012-11-23",13023.7311068139
"1_16_2012-11-30",14340.0398056198
"1_16_2012-12-07",15590.3607697597
"1_16_2012-12-14",16678.592121184
"1_16_2012-12-21",17573.0796997493
"1_16_2012-12-28",18288.5367825064
"1_16_2013-01-04",18862.5302877947
"1_16_2013-01-11",19336.1705839485
"1_16_2013-01-18",19742.7339649478
"1_16_2013-01-25",20103.7922881296
"1_16_2013-02-01",20430.4042928072
"1_16_2013-02-08",20726.6033525455
"1_16_2013-02-15",20993.0695998173
"1_16_2013-02-22",21229.8370015684
"1_16_2013-03-01",21437.7237301639
"1_16_2013-03-08",21618.6995968887
"1_16_2013-03-15",21775.6129147753
"1_16_2013-03-22",21911.682325253
"1_16_2013-03-29",22030.0307553152
"1_16_2013-04-05",22133.390607633
"1_16_2013-04-12",22223.994805958
"1_16_2013-04-19",22303.6050224144
"1_16_2013-04-26",22373.6102609708
"1_16_2013-05-03",22435.1394929576
"1_16_2013-05-10",22489.1542485891
"1_16_2013-05-17",22536.508731892
"1_16_2013-05-24",22577.9799885231
"1_16_2013-05-31",22614.277719182
"1_16_2013-06-07",22646.0442144256
"1_16_2013-06-14",22673.8523067271
"1_16_2013-06-21",22698.205621704
"1_16_2013-06-28",22719.5423243869
"1_16_2013-07-05",22738.2416498948
"1_16_2013-07-12",22754.6317695058
"1_16_2013-07-19",22768.9976221425
"1_16_2013-07-26",22781.5878153188
"1_17_2012-11-02",7921.92269537128
"1_17_2012-11-09",8089.00343002519
"1_17_2012-11-16",8188.34757281218
"1_17_2012-11-23",8247.41637405083
"1_17_2012-11-30",8282.53795426571
"1_17_2012-12-07",8303.42081240611
"1_17_2012-12-14",8315.83750212918
"1_17_2012-12-21",8323.2203125971
"1_17_2012-12-28",8327.61004058587
"1_17_2013-01-04",8330.22011867186
"1_17_2013-01-11",8331.77203888934
"1_17_2013-01-18",8332.69479149752
"1_17_2013-01-25",8333.24344881013
"1_17_2013-02-01",8333.56967367692
"1_17_2013-02-08",8333.76364295659
"1_17_2013-02-15",8333.87897469639
"1_17_2013-02-22",8333.9475495255
"1_17_2013-03-01",8333.98832327257
"1_17_2013-03-08",8334.01256683937
"1_17_2013-03-15",8334.02698176498
"1_17_2013-03-22",8334.03555270185
"1_17_2013-03-29",8334.04064887513
"1_17_2013-04-05",8334.04367899687
"1_17_2013-04-12",8334.04548066986
"1_17_2013-04-19",8334.04655192238
"1_17_2013-04-26",8334.04718887591
"1_17_2013-05-03",8334.04756760062
"1_17_2013-05-10",8334.04779278566
"1_17_2013-05-17",8334.0479266779
"1_17_2013-05-24",8334.04800628858
"1_17_2013-05-31",8334.0480536241
"1_17_2013-06-07",8334.04808176922
"1_17_2013-06-14",8334.04809850396
"1_17_2013-06-21",8334.04810845423
"1_17_2013-06-28",8334.04811437054
"1_17_2013-07-05",8334.04811788831
"1_17_2013-07-12",8334.04811997993
"1_17_2013-07-19",8334.04812122358
"1_17_2013-07-26",8334.04812196303
"1_18_2012-11-02",15982.9842187634
"1_18_2012-11-09",12710.907823517
"1_18_2012-11-16",10481.7158155369
"1_18_2012-11-23",10089.6262657134
"1_18_2012-11-30",7814.98529642362
"1_18_2012-12-07",7814.98529642362
"1_18_2012-12-14",7814.98529642362
"1_18_2012-12-21",7814.98529642362
"1_18_2012-12-28",7814.98529642362
"1_18_2013-01-04",7814.98529642362
"1_18_2013-01-11",7814.98529642362
"1_18_2013-01-18",7814.98529642362
"1_18_2013-01-25",7814.98529642362
"1_18_2013-02-01",7814.98529642362
"1_18_2013-02-08",7814.98529642362
"1_18_2013-02-15",7814.98529642362
"1_18_2013-02-22",7814.98529642362
"1_18_2013-03-01",7814.98529642362
"1_18_2013-03-08",7814.98529642362
"1_18_2013-03-15",7814.98529642362
"1_18_2013-03-22",7814.98529642362
"1_18_2013-03-29",7814.98529642362
"1_18_2013-04-05",7814.98529642362
"1_18_2013-04-12",7814.98529642362
"1_18_2013-04-19",7814.98529642362
"1_18_2013-04-26",7814.98529642362
"1_18_2013-05-03",7814.98529642362
"1_18_2013-05-10",7814.98529642362
"1_18_2013-05-17",7814.98529642362
"1_18_2013-05-24",7814.98529642362
"1_18_2013-06-07",7814.98529642362
"1_18_2013-07-05",7814.98529642362
"1_19_2012-11-02",1300.69909980759
"1_19_2012-11-09",1332.65189588071
"1_19_2012-11-16",1285.79673134568
"1_19_2012-11-23",1215.96782150391
"1_19_2012-11-30",1215.96782150391
"1_19_2012-12-07",1215.96782150391
"1_19_2012-12-14",1215.96782150391
"1_19_2012-12-21",1215.96782150391
"1_19_2012-12-28",1215.96782150391
"1_19_2013-01-04",1215.96782150391
"1_19_2013-01-11",1215.96782150391
"1_19_2013-01-18",1215.96782150391
"1_19_2013-01-25",1215.96782150391
"1_19_2013-02-01",1215.96782150391
"1_19_2013-02-08",1215.96782150391
"1_19_2013-02-15",1215.96782150391
"1_19_2013-02-22",1215.96782150391
"1_19_2013-03-01",1215.96782150391
"1_19_2013-03-08",1215.96782150391
"1_19_2013-03-15",1215.96782150391
"1_19_2013-03-22",1215.96782150391
"1_19_2013-03-29",1215.96782150391
"1_19_2013-04-05",1215.96782150391
"1_19_2013-04-12",1215.96782150391
"1_19_2013-04-19",1215.96782150391
"1_19_2013-04-26",1215.96782150391
"1_19_2013-05-03",1215.96782150391
"1_19_2013-05-10",1215.96782150391
"1_19_2013-05-17",1215.96782150391
"1_19_2013-05-24",1215.96782150391
"1_19_2013-05-31",1215.96782150391
"1_19_2013-06-07",1215.96782150391
"1_19_2013-06-14",1215.96782150391
"1_19_2013-06-21",1215.96782150391
"1_19_2013-06-28",1215.96782150391
"1_19_2013-07-05",1215.96782150391
"1_19_2013-07-12",1215.96782150391
"1_19_2013-07-19",1215.96782150391
"1_19_2013-07-26",1215.96782150391
"1_20_2012-11-02",3446.66342587742
"1_20_2012-11-09",3548.90016083603
"1_20_2012-11-16",3634.58963429938
"1_20_2012-11-23",3706.41006034683
"1_20_2012-11-30",3766.60617766621
"1_20_2012-12-07",3817.05940858879
"1_20_2012-12-14",3859.3466627155
