"Id","Weekly_Sales"
"1_4_2013-02-22",34430.3966666667
"1_4_2013-03-01",38163.3766666667
"1_4_2013-03-08",35610.8533333333
"1_4_2013-03-15",35702.1533333333
"1_4_2013-03-22",35090.57
"1_4_2013-03-29",36659.9666666667
"1_4_2013-04-05",38249.69
"1_4_2013-04-12",35218.78
"1_4_2013-04-19",35096.48
"1_4_2013-04-26",34953.6333333333
"1_4_2013-05-03",38964.5266666667
"1_4_2013-05-10",34323.19
"1_4_2013-05-17",34748.39
"1_4_2013-05-24",37147.14
"1_4_2013-05-31",41540.92
"1_4_2013-06-07",37693.43
"1_4_2013-06-14",36534.1433333333
"1_4_2013-06-21",35639.0066666667
"1_4_2013-06-28",38661.3966666667
"1_4_2013-07-05",41289.4666666667
"1_4_2013-07-12",35746.4566666667
"1_4_2013-07-19",36444.9266666667
"1_4_2013-07-26",35724.2566666667
"1_4_2012-11-02",38667.695
"1_4_2012-11-09",35917.275
"1_4_2012-11-16",37367.595
"1_4_2012-11-23",46382.705
"1_4_2012-11-30",37800.09
"1_4_2012-12-07",37546.81
"1_4_2012-12-14",38710.44
"1_4_2012-12-21",47839.58
"1_4_2012-12-28",37142.51
"1_4_2013-01-04",39436.78
"1_4_2013-01-11",35488.155
"1_4_2013-01-18",33757.89
"1_5_2013-01-25",21747.56
"1_5_2013-02-01",30605.81
"1_5_2013-02-08",34794.8333333333
"1_5_2013-02-15",34593.6166666667
"1_5_2013-02-22",26256.6933333333
"1_5_2013-03-01",27542.3466666667
"1_5_2013-03-08",23565.1666666667
"1_5_2013-03-15",24887.9933333333
"1_5_2013-03-22",27711.08
"1_5_2013-03-29",25319.52
"1_5_2013-04-05",23098.7833333333
"1_5_2013-04-12",17582.8066666667
"1_5_2013-04-19",21065.05
"1_5_2013-04-26",18893.36
"1_5_2013-05-03",18136.35
"1_5_2013-05-10",16585.69
"1_5_2013-05-17",16562.7166666667
"1_5_2013-05-24",17008.0833333333
"1_5_2013-05-31",19004.7566666667
"1_5_2013-06-07",21739.6933333333
"1_5_2013-06-14",19672.21
"1_5_2013-06-21",21695.6866666667
"1_5_2013-06-28",19453.8233333333
"1_5_2013-07-05",19307.8233333333
"1_5_2013-07-12",18150.8766666667
"1_5_2013-07-19",18180.4833333333
"1_5_2013-07-26",15994.8533333333
"1_5_2012-11-02",27929.94
"1_5_2012-11-09",27350.77
"1_5_2012-11-16",26027.93
"1_5_2012-11-23",74749.505
"1_5_2012-11-30",34522.145
"1_5_2012-12-07",45649.65
"1_5_2012-12-14",51534.59
"1_5_2012-12-21",73579.955
"1_5_2012-12-28",33631.29
"1_5_2013-01-04",22902.75
"1_5_2013-01-11",18363.49
"1_5_2013-01-18",18868.245
"1_6_2013-01-25",2425.04
"1_6_2013-02-01",4351.69333333333
"1_6_2013-02-08",7005.55
"1_6_2013-02-15",4772.37
"1_6_2013-02-22",4410.83
"1_6_2013-03-01",4856.21
"1_6_2013-03-08",4577.03333333333
"1_6_2013-03-15",3900.33
"1_6_2013-03-22",4944.48666666667
"1_6_2013-03-29",3974.05
"1_6_2013-04-05",4177.84666666667
"1_6_2013-04-12",4439.65666666667
"1_6_2013-04-19",3309.74
"1_6_2013-04-26",4117.83
"1_6_2013-05-03",6449.80333333333
"1_6_2013-05-10",4906.50666666667
"1_6_2013-05-17",4689.10666666667
"1_6_2013-05-24",5623.06666666667
"1_6_2013-05-31",4252.06333333333
"1_6_2013-06-07",4016.81333333333
"1_6_2013-06-14",3664.88333333333
"1_6_2013-06-21",4043.16
"1_6_2013-06-28",4454.77666666667
"1_6_2013-07-05",3742.12
"1_6_2013-07-12",3568
"1_6_2013-07-19",4306.69666666667
"1_6_2013-07-26",3106.17333333333
"1_6_2012-11-02",5630.01
"1_6_2012-11-09",3887.98
"1_6_2012-11-16",3074.315
"1_6_2012-11-23",19396.76
"1_6_2012-11-30",5798.795
"1_6_2012-12-07",6577.235
"1_6_2012-12-14",11050.255
"1_6_2012-12-21",23714.315
"1_6_2012-12-28",6253.925
"1_6_2013-01-04",2520.7
"1_6_2013-01-11",2408.39
"1_6_2013-01-18",2295.65
"1_7_2013-01-25",12592.775
"1_7_2013-02-01",18293.55
"1_7_2013-02-08",20366.14
"1_7_2013-02-15",20461.5
"1_7_2013-02-22",18997.44
"1_7_2013-03-01",18580.3366666667
"1_7_2013-03-08",19778.04
"1_7_2013-03-15",22051.0633333333
"1_7_2013-03-22",17280.2666666667
"1_7_2013-03-29",20418.7766666667
"1_7_2013-04-05",23101.9666666667
"1_7_2013-04-12",20195.8766666667
"1_7_2013-04-19",20732.57
"1_7_2013-04-26",21454.1433333333
"1_7_2013-05-03",20936.15
"1_7_2013-05-10",21050.8466666667
"1_7_2013-05-17",22231.46
"1_7_2013-05-24",30773.4733333333
"1_7_2013-05-31",38194.3
"1_7_2013-06-07",31844.17
"1_7_2013-06-14",28224.1633333333
"1_7_2013-06-21",25827.0266666667
"1_7_2013-06-28",23471.1633333333
"1_7_2013-07-05",23607.9666666667
"1_7_2013-07-12",18633.0466666667
"1_7_2013-07-19",17519.8333333333
"1_7_2013-07-26",16980.64
"1_7_2012-11-02",21659.77
"1_7_2012-11-09",23481.025
"1_7_2012-11-16",23133.44
"1_7_2012-11-23",71893.2
"1_7_2012-11-30",40262.58
"1_7_2012-12-07",55824.15
"1_7_2012-12-14",82854.59
"1_7_2012-12-21",142999.935
"1_7_2012-12-28",32824.535
"1_7_2013-01-04",14946.96
"1_7_2013-01-11",9984.335
"1_7_2013-01-18",11423.47
"1_8_2013-01-25",34877.5
"1_8_2013-02-01",40033.9366666667
"1_8_2013-02-08",37221.27
"1_8_2013-02-15",37116.35
"1_8_2013-02-22",35572.7633333333
"1_8_2013-03-01",38484.2866666667
"1_8_2013-03-08",35103.95
"1_8_2013-03-15",34543.8066666667
"1_8_2013-03-22",33299.6966666667
"1_8_2013-03-29",37072.1133333333
"1_8_2013-04-05",36835.27
"1_8_2013-04-12",34136.6133333333
"1_8_2013-04-19",34236.3766666667
"1_8_2013-04-26",35175.8033333333
"1_8_2013-05-03",38114.3033333333
"1_8_2013-05-10",35187.14
"1_8_2013-05-17",35963.8566666667
"1_8_2013-05-24",36695.0733333333
"1_8_2013-05-31",37662.81
"1_8_2013-06-07",36790.7933333333
"1_8_2013-06-14",35296.5233333333
"1_8_2013-06-21",35146.4266666667
"1_8_2013-06-28",35763.56
"1_8_2013-07-05",37276.1033333333
"1_8_2013-07-12",34212.6733333333
"1_8_2013-07-19",35384.5733333333
"1_8_2013-07-26",34177.27
"1_8_2012-11-02",36571.03
"1_8_2012-11-09",34765.58
"1_8_2012-11-16",34464.405
"1_8_2012-11-23",33671.69
"1_8_2012-11-30",36054.83
"1_8_2012-12-07",36707.43
"1_8_2012-12-14",37055.205
"1_8_2012-12-21",41463.29
"1_8_2012-12-28",32585.755
"1_8_2013-01-04",36698.23
"1_8_2013-01-11",34131.095
"1_8_2013-01-18",34951.76
"1_9_2013-01-25",13971.15
"1_9_2013-02-01",18386.04
"1_9_2013-02-08",17871.01
"1_9_2013-02-15",20563.2833333333
"1_9_2013-02-22",21883.53
"1_9_2013-03-01",27215.6033333333
"1_9_2013-03-08",27252.7366666667
"1_9_2013-03-15",35044.3633333333
"1_9_2013-03-22",32829.7966666667
"1_9_2013-03-29",34735.2466666667
"1_9_2013-04-05",31636.5933333333
"1_9_2013-04-12",30131.8866666667
"1_9_2013-04-19",27144.4133333333
"1_9_2013-04-26",25987.4833333333
"1_9_2013-05-03",27699.3633333333
"1_9_2013-05-10",25617.5833333333
"1_9_2013-05-17",25959.11
"1_9_2013-05-24",28451.5566666667
"1_9_2013-05-31",34038.4433333333
"1_9_2013-06-07",28112.7933333333
"1_9_2013-06-14",26120.02
"1_9_2013-06-21",25716.31
"1_9_2013-06-28",23307.6066666667
"1_9_2013-07-05",28265.0466666667
"1_9_2013-07-12",19300.7833333333
"1_9_2013-07-19",19548.9466666667
"1_9_2013-07-26",20041.86
"1_9_2012-11-02",49735.04
"1_9_2012-11-09",37418.81
"1_9_2012-11-16",28247.07
"1_9_2012-11-23",43366.48
"1_9_2012-11-30",22510.965
"1_9_2012-12-07",27182.105
"1_9_2012-12-14",30332.625
"1_9_2012-12-21",46360.445
"1_9_2012-12-28",25038.615
"1_9_2013-01-04",18418.545
"1_9_2013-01-11",14315.695
"1_9_2013-01-18",12344.31
"1_10_2013-01-25",24936.62
"1_10_2013-02-01",32427.5666666667
"1_10_2013-02-08",34977.57
"1_10_2013-02-15",34899.6033333333
"1_10_2013-02-22",32859.2633333333
"1_10_2013-03-01",36193.9766666667
"1_10_2013-03-08",31543.03
"1_10_2013-03-15",33625.5666666667
"1_10_2013-03-22",35869.72
"1_10_2013-03-29",35458.6733333333
"1_10_2013-04-05",33905.37
"1_10_2013-04-12",31294.99
"1_10_2013-04-19",31458.5866666667
"1_10_2013-04-26",29429.29
"1_10_2013-05-03",32535.3166666667
"1_10_2013-05-10",29229.5766666667
"1_10_2013-05-17",28374.3966666667
"1_10_2013-05-24",31777.9133333333
"1_10_2013-05-31",35827.3
"1_10_2013-06-07",31960.9533333333
"1_10_2013-06-14",32123.0466666667
"1_10_2013-06-21",31450.15
"1_10_2013-06-28",30833.07
"1_10_2013-07-05",34680.8066666667
"1_10_2013-07-12",30357.2933333333
"1_10_2013-07-19",29575.02
"1_10_2013-07-26",30243.3333333333
"1_10_2012-11-02",31566.245
"1_10_2012-11-09",29317.505
"1_10_2012-11-16",27040.055
"1_10_2012-11-23",30984.1
"1_10_2012-11-30",29282.3
"1_10_2012-12-07",30158.365
"1_10_2012-12-14",29712.905
"1_10_2012-12-21",30879.9
"1_10_2012-12-28",25955.89
"1_10_2013-01-04",27213.8
"1_10_2013-01-11",23527.05
"1_10_2013-01-18",24592.17
"1_11_2013-01-25",18950.795
"1_11_2013-02-01",23794.65
"1_11_2013-02-08",21801.8566666667
"1_11_2013-02-15",21215.9433333333
"1_11_2013-02-22",19492.89
"1_11_2013-03-01",21048.89
"1_11_2013-03-08",19917.0033333333
"1_11_2013-03-15",22087.98
"1_11_2013-03-22",22890.9833333333
"1_11_2013-03-29",23212.0866666667
"1_11_2013-04-05",25250.1933333333
"1_11_2013-04-12",22464.2133333333
"1_11_2013-04-19",21613.66
"1_11_2013-04-26",21895.7133333333
"1_11_2013-05-03",28068.8066666667
"1_11_2013-05-10",25825.4733333333
"1_11_2013-05-17",23374.6466666667
"1_11_2013-05-24",27507.01
"1_11_2013-05-31",35755.0733333333
"1_11_2013-06-07",34693.7433333333
"1_11_2013-06-14",32837.5533333333
"1_11_2013-06-21",33632.29
"1_11_2013-06-28",35080.82
"1_11_2013-07-05",31837.9666666667
"1_11_2013-07-12",30435.8666666667
"1_11_2013-07-19",29292.23
"1_11_2013-07-26",30705.71
"1_11_2012-11-02",26266.595
"1_11_2012-11-09",22711.095
"1_11_2012-11-16",22328.205
"1_11_2012-11-23",29590.67
"1_11_2012-11-30",31347.015
"1_11_2012-12-07",33194.19
"1_11_2012-12-14",28257.79
"1_11_2012-12-21",32065.955
"1_11_2012-12-28",23236.745
"1_11_2013-01-04",24081.595
"1_11_2013-01-11",29225.96
"1_11_2013-01-18",20797.05
"1_12_2013-01-25",8008.32
"1_12_2013-02-01",8772.22666666667
"1_12_2013-02-08",8627.84333333333
"1_12_2013-02-15",9971.03
"1_12_2013-02-22",10368.0833333333
"1_12_2013-03-01",11617.3533333333
"1_12_2013-03-08",12031.7533333333
"1_12_2013-03-15",13552.1733333333
"1_12_2013-03-22",11845.7133333333
"1_12_2013-03-29",12004.8833333333
"1_12_2013-04-05",11133.43
"1_12_2013-04-12",11525.1933333333
"1_12_2013-04-19",12244.59
"1_12_2013-04-26",10757.87
"1_12_2013-05-03",12282.42
"1_12_2013-05-10",11078.03
"1_12_2013-05-17",12273.95
"1_12_2013-05-24",12195.4266666667
"1_12_2013-05-31",12749.4533333333
"1_12_2013-06-07",11425.06
"1_12_2013-06-14",11044.9366666667
"1_12_2013-06-21",10202.2633333333
"1_12_2013-06-28",11317.2866666667
"1_12_2013-07-05",12519.7433333333
"1_12_2013-07-12",9867.87
"1_12_2013-07-19",11921.3666666667
"1_12_2013-07-26",11461.8266666667
"1_12_2012-11-02",9655.385
"1_12_2012-11-09",10765.265
"1_12_2012-11-16",8928.315
"1_12_2012-11-23",8718.125
"1_12_2012-11-30",7765.41
"1_12_2012-12-07",7609.325
"1_12_2012-12-14",7508.37
"1_12_2012-12-21",7817.935
"1_12_2012-12-28",7305.975
"1_12_2013-01-04",7828.895
"1_12_2013-01-11",7375.045
"1_12_2013-01-18",7950.625
"1_13_2013-01-25",35316.975
"1_13_2013-02-01",41171.0966666667
"1_13_2013-02-08",38800.5
"1_13_2013-02-15",38028.4633333333
"1_13_2013-02-22",38461.7166666667
"1_13_2013-03-01",42422.2133333333
"1_13_2013-03-08",37804.2533333333
"1_13_2013-03-15",37353.5066666667
"1_13_2013-03-22",36659.61
"1_13_2013-03-29",38143.8466666667
"1_13_2013-04-05",39995.2
"1_13_2013-04-12",37008.7733333333
"1_13_2013-04-19",37007.5533333333
"1_13_2013-04-26",36702.2433333333
"1_13_2013-05-03",41418.6966666667
"1_13_2013-05-10",36924.6066666667
"1_13_2013-05-17",37414.73
"1_13_2013-05-24",37697.47
"1_13_2013-05-31",40912.1433333333
"1_13_2013-06-07",40013.9866666667
"1_13_2013-06-14",39070.03
"1_13_2013-06-21",38319.4533333333
"1_13_2013-06-28",39576.19
"1_13_2013-07-05",40858.8033333333
"1_13_2013-07-12",38797.4566666667
"1_13_2013-07-19",39313.0366666667
"1_13_2013-07-26",36784.1
"1_13_2012-11-02",41496.64
"1_13_2012-11-09",37036.62
"1_13_2012-11-16",37762.04
"1_13_2012-11-23",38498.735
"1_13_2012-11-30",36839.405
"1_13_2012-12-07",35576.905
"1_13_2012-12-14",34010.05
"1_13_2012-12-21",37025.19
"1_13_2012-12-28",33476.735
"1_13_2013-01-04",40587.98
"1_13_2013-01-11",35834.4
"1_13_2013-01-18",36697.825
"1_14_2013-01-25",12185.65
"1_14_2013-02-01",16367.3866666667
"1_14_2013-02-08",17356.3366666667
"1_14_2013-02-15",18706.7633333333
"1_14_2013-02-22",16701.21
"1_14_2013-03-01",18320.72
"1_14_2013-03-08",15450.1733333333
"1_14_2013-03-15",13261.3066666667
"1_14_2013-03-22",13203.4966666667
"1_14_2013-03-29",14053.3733333333
"1_14_2013-04-05",14326.9933333333
"1_14_2013-04-12",13131.2233333333
"1_14_2013-04-19",12934.4166666667
"1_14_2013-04-26",13502.1333333333
"1_14_2013-05-03",15491.7833333333
"1_14_2013-05-10",15200.3433333333
"1_14_2013-05-17",13657.71
"1_14_2013-05-24",13050.4533333333
"1_14_2013-05-31",14150.44
"1_14_2013-06-07",12723.6433333333
"1_14_2013-06-14",13231.63
"1_14_2013-06-21",13239.66
"1_14_2013-06-28",14637.7266666667
"1_14_2013-07-05",15210.0133333333
"1_14_2013-07-12",13095.76
"1_14_2013-07-19",11903.3933333333
"1_14_2013-07-26",11682.1633333333
"1_14_2012-11-02",13863.255
"1_14_2012-11-09",14370.47
"1_14_2012-11-16",18796.235
"1_14_2012-11-23",39015.435
"1_14_2012-11-30",17898.45
"1_14_2012-12-07",21720.04
"1_14_2012-12-14",28743.98
"1_14_2012-12-21",47039.98
"1_14_2012-12-28",23841.055
"1_14_2013-01-04",16165.21
"1_14_2013-01-11",13960.135
"1_14_2013-01-18",12792.79
"1_16_2013-01-25",6237.365
"1_16_2013-02-01",9322.42
"1_16_2013-02-08",11659.6333333333
"1_16_2013-02-15",13774.23
"1_16_2013-02-22",18669.62
"1_16_2013-03-01",25405.3366666667
"1_16_2013-03-08",27929.7266666667
"1_16_2013-03-15",43083.87
"1_16_2013-03-22",40027.1966666667
"1_16_2013-03-29",48005.13
"1_16_2013-04-05",53974.28
"1_16_2013-04-12",54511.5733333333
"1_16_2013-04-19",47785.1866666667
"1_16_2013-04-26",43688.2466666667
"1_16_2013-05-03",44958.6966666667
"1_16_2013-05-10",41325.8933333333
"1_16_2013-05-17",37334.9233333333
"1_16_2013-05-24",42566.1133333333
"1_16_2013-05-31",45971.4466666667
"1_16_2013-06-07",34897.3266666667
"1_16_2013-06-14",35261.5466666667
"1_16_2013-06-21",33948.73
"1_16_2013-06-28",34511.2266666667
"1_16_2013-07-05",36951.87
"1_16_2013-07-12",25926.0733333333
"1_16_2013-07-19",23151.4533333333
"1_16_2013-07-26",21845.8533333333
"1_16_2012-11-02",6312.345
"1_16_2012-11-09",6641.78
"1_16_2012-11-16",4960.015
"1_16_2012-11-23",8813.05
"1_16_2012-11-30",5215.785
"1_16_2012-12-07",4972.175
"1_16_2012-12-14",5063.585
"1_16_2012-12-21",7423.01
"1_16_2012-12-28",5020.29
"1_16_2013-01-04",5791.275
"1_16_2013-01-11",5810.245
"1_16_2013-01-18",5497.875
"1_17_2013-01-25",7480.965
"1_17_2013-02-01",10364.51
"1_17_2013-02-08",11644.4766666667
"1_17_2013-02-15",12594.4266666667
"1_17_2013-02-22",10642.1733333333
"1_17_2013-03-01",12279.84
"1_17_2013-03-08",11358.5666666667
"1_17_2013-03-15",9921.52666666667
"1_17_2013-03-22",8453.76333333333
"1_17_2013-03-29",9249.17666666667
"1_17_2013-04-05",8480.11
"1_17_2013-04-12",7549.65666666667
"1_17_2013-04-19",8560.49666666667
"1_17_2013-04-26",8144.36666666667
"1_17_2013-05-03",9718.64
"1_17_2013-05-10",9402.13
"1_17_2013-05-17",8819.14
"1_17_2013-05-24",7634.92333333333
"1_17_2013-05-31",7440.99333333333
"1_17_2013-06-07",9035.58666666667
"1_17_2013-06-14",8734.07333333333
"1_17_2013-06-21",7725.75333333333
"1_17_2013-06-28",8302.61333333333
"1_17_2013-07-05",8274.24333333333
"1_17_2013-07-12",7361.60333333333
"1_17_2013-07-19",7978.75666666667
"1_17_2013-07-26",8440.10666666667
"1_17_2012-11-02",8505.835
"1_17_2012-11-09",7960.05
"1_17_2012-11-16",9822.455
"1_17_2012-11-23",12833.545
"1_17_2012-11-30",10267.695
"1_17_2012-12-07",11201.05
"1_17_2012-12-14",12564.87
"1_17_2012-12-21",19152.635
"1_17_2012-12-28",10524.305
"1_17_2013-01-04",8334.315
"1_17_2013-01-11",8978.78
"1_17_2013-01-18",7813.86
"1_18_2013-01-25",1903.445
"1_18_2013-02-01",4032.65333333333
"1_18_2013-02-08",15427.2866666667
"1_18_2013-02-15",22266.97
"1_18_2013-02-22",1158.88
"1_18_2013-03-01",651.133333333333
"1_18_2013-03-08",801.406666666667
"1_18_2013-03-15",1409.93333333333
"1_18_2013-03-22",2339.82666666667
"1_18_2013-03-29",7711.41666666667
"1_18_2013-04-05",8361.88666666667
"1_18_2013-04-12",3341.60333333333
"1_18_2013-04-19",4498.14666666667
"1_18_2013-04-26",3996.55
"1_18_2013-05-03",340.605
"1_18_2013-05-10",77.44
"1_18_2013-05-17",1.8
"1_18_2013-05-24",1.16
"1_18_2013-06-07",2.04
"1_18_2013-07-05",0
"1_18_2012-11-02",13083.73
"1_18_2012-11-09",9557
"1_18_2012-11-16",14590.08
"1_18_2012-11-23",32255.215
"1_18_2012-11-30",50788.395
"1_18_2012-12-07",44190.555
"1_18_2012-12-14",34526.445
"1_18_2012-12-21",22502.975
"1_18_2012-12-28",21113.845
"1_18_2013-01-04",6099.54
"1_18_2013-01-11",1288.125
"1_18_2013-01-18",1523.93
"1_19_2013-01-25",793.84
"1_19_2013-02-01",1465.32333333333
"1_19_2013-02-08",1269.87
"1_19_2013-02-15",1320.17
"1_19_2013-02-22",1540.57333333333
"1_19_2013-03-01",1272.43
"1_19_2013-03-08",1609.68666666667
"1_19_2013-03-15",1549.76666666667
"1_19_2013-03-22",1481.46333333333
"1_19_2013-03-29",1197.67333333333
"1_19_2013-04-05",1543.74333333333
"1_19_2013-04-12",1063.59333333333
"1_19_2013-04-19",1367.53333333333
"1_19_2013-04-26",1029.39333333333
"1_19_2013-05-03",1329.87
"1_19_2013-05-10",1380.50666666667
"1_19_2013-05-17",1411.79666666667
"1_19_2013-05-24",1149.73333333333
"1_19_2013-05-31",1127.57666666667
"1_19_2013-06-07",1179.30333333333
"1_19_2013-06-14",964.736666666667
"1_19_2013-06-21",1067.04
"1_19_2013-06-28",1109.83333333333
"1_19_2013-07-05",1039.40333333333
"1_19_2013-07-12",1141.82666666667
"1_19_2013-07-19",1069.38
"1_19_2013-07-26",1189.54666666667
"1_19_2012-11-02",1083.055
"1_19_2012-11-09",1351.05
"1_19_2012-11-16",1264.625
"1_19_2012-11-23",972.935
"1_19_2012-11-30",1515.415
"1_19_2012-12-07",1662.885
"1_19_2012-12-14",1552.835
"1_19_2012-12-21",1623.58
"1_19_2012-12-28",1056.72
"1_19_2013-01-04",781.465
"1_19_2013-01-11",840.195
"1_19_2013-01-18",705.215
"1_20_2013-01-25",3218.07
"1_20_2013-02-01",4216.41333333333
"1_20_2013-02-08",4327.26666666667
"1_20_2013-02-15",4794.11666666667
"1_20_2013-02-22",4215.9
"1_20_2013-03-01",4633.25666666667
"1_20_2013-03-08",6011.88666666667
"1_20_2013-03-15",4510.85
"1_20_2013-03-22",3969.69333333333
"1_20_2013-03-29",4127.54666666667
"1_20_2013-04-05",3357.85
"1_20_2013-04-12",3167.20333333333
"1_20_2013-04-19",3608.88666666667
"1_20_2013-04-26",3868.61
"1_20_2013-05-03",4224.92666666667
"1_20_2013-05-10",4253.67333333333
"1_20_2013-05-17",4412.14666666667
"1_20_2013-05-24",4946.78
"1_20_2013-05-31",5626.92666666667
"1_20_2013-06-07",5009.61
"1_20_2013-06-14",4678.86
"1_20_2013-06-21",4666.63333333333
"1_20_2013-06-28",5382.57
"1_20_2013-07-05",5208.51333333333
"1_20_2013-07-12",4199.24333333333
"1_20_2013-07-19",4499.97333333333
"1_20_2013-07-26",4010.22333333333
"1_20_2012-11-02",3070.93
"1_20_2012-11-09",2915.73
"1_20_2012-11-16",2983.42
"1_20_2012-11-23",5709.765
"1_20_2012-11-30",2886.975
"1_20_2012-12-07",2904.12
"1_20_2012-12-14",3454.09
"1_20_2012-12-21",4624.63
"1_20_2012-12-28",3685.26
"1_20_2013-01-04",3232.62
"1_20_2013-01-11",3784.41
"1_20_2013-01-18",3201.04
"1_21_2013-01-25",7030.335
"1_21_2013-02-01",8136.00333333333
"1_21_2013-02-08",8420.58333333333
"1_21_2013-02-15",8831.08666666667
"1_21_2013-02-22",7969.84333333333
"1_21_2013-03-01",8828.56
"1_21_2013-03-08",7608.91666666667
"1_21_2013-03-15",7759.18666666667
"1_21_2013-03-22",7009.27333333333
"1_21_2013-03-29",8001.80666666667
"1_21_2013-04-05",8574.17333333333
"1_21_2013-04-12",7099.47
"1_21_2013-04-19",7046.18
"1_21_2013-04-26",7556.78
"1_21_2013-05-03",8109.62
"1_21_2013-05-10",7387.05333333333
"1_21_2013-05-17",6797.70666666667
"1_21_2013-05-24",7433.60666666667
"1_21_2013-05-31",7674.39
"1_21_2013-06-07",7329.99
"1_21_2013-06-14",7449.71333333333
"1_21_2013-06-21",7858.24333333333
"1_21_2013-06-28",7233.13
"1_21_2013-07-05",7727.95
"1_21_2013-07-12",7413.23
"1_21_2013-07-19",6980.97
"1_21_2013-07-26",7167.69
"1_21_2012-11-02",8196.525
"1_21_2012-11-09",8356.01
