"Id","Weekly_Sales"
"1_4_2013-07-19",38391.4006953139
"1_4_2013-07-26",38973.9059396462
"1_5_2012-11-02",26466.2917588358
"1_5_2012-11-09",28442.9711041509
"1_5_2012-11-16",29365.9517984185
"1_5_2012-11-23",30192.0920048322
"1_5_2012-11-30",30874.9499202909
"1_5_2012-12-07",31424.5764760155
"1_5_2012-12-14",31855.3650502914
"1_5_2012-12-21",32185.3396340189
"1_5_2012-12-28",32433.3427536246
"1_5_2013-01-04",32616.9529569346
"1_5_2013-01-11",32751.3244216217
"1_5_2013-01-18",32848.8089721631
"1_5_2013-01-25",32919.0789101704
"1_5_2013-02-01",32969.4942976091
"1_5_2013-02-08",33005.5422423263
"1_5_2013-02-15",33031.2545158412
"1_5_2013-02-22",33049.5623692637
"1_5_2013-03-01",33062.581808021
"1_5_2013-03-08",33071.8322151706
"1_5_2013-03-15",33078.4005411823
"1_5_2013-03-22",33083.0623378641
"1_5_2013-03-29",33086.3699404763
"1_5_2013-04-05",33088.7161939504
"1_5_2013-04-12",33090.3802452729
"1_5_2013-04-19",33091.5603185632
"1_5_2013-04-26",33092.3971078671
"1_5_2013-05-03",33092.9904406583
"1_5_2013-05-10",33093.4111313652
"1_5_2013-05-17",33093.7094050654
"1_5_2013-05-24",33093.9208796231
"1_5_2013-05-31",33094.0708118504
"1_5_2013-06-07",33094.177110414
"1_5_2013-06-14",33094.2524731462
"1_5_2013-06-21",33094.3059029562
"1_5_2013-06-28",33094.3437828746
"1_5_2013-07-05",33094.3706383788
"1_5_2013-07-12",33094.3896779335
"1_5_2013-07-19",33094.4031762528
"1_5_2013-07-26",33094.4127460383
"1_6_2012-11-02",4205.74055201049
"1_6_2012-11-09",4195.42653413555
"1_6_2012-11-16",4232.92247849032
"1_6_2012-11-23",4319.43217285009
"1_6_2012-11-30",4351.79562971314
"1_6_2012-12-07",4364.33332204162
"1_6_2012-12-14",4383.10449055411
"1_6_2012-12-21",4401.43603542207
"1_6_2012-12-28",4412.09745257458
"1_6_2013-01-04",4418.55944388859
"1_6_2013-01-11",4424.62384169417
"1_6_2013-01-18",4429.7336866841
"1_6_2013-01-25",4433.121504449
"1_6_2013-02-01",4435.47156969494
"1_6_2013-02-08",4437.40807263181
"1_6_2013-02-15",4438.93027670721
"1_6_2013-02-22",4440.00679524183
"1_6_2013-03-01",4440.79055217188
"1_6_2013-03-08",4441.40378545237
"1_6_2013-03-15",4441.87214166221
"1_6_2013-03-22",4442.21381027862
"1_6_2013-03-29",4442.46722970475
"1_6_2013-04-05",4442.66100065096
"1_6_2013-04-12",4442.80730796752
"1_6_2013-04-19",4442.91563138594
"1_6_2013-04-26",4442.99654784995
"1_6_2013-05-03",4443.05777162269
"1_6_2013-05-10",4443.10379645342
"1_6_2013-05-17",4443.13811010868
"1_6_2013-05-24",4443.16380971932
"1_6_2013-05-31",4443.18316121765
"1_6_2013-06-07",4443.19768526953
"1_6_2013-06-14",4443.20854856209
"1_6_2013-06-21",4443.21669238807
"1_6_2013-06-28",4443.22281108003
"1_6_2013-07-05",4443.22740084193
"1_6_2013-07-12",4443.23083883537
"1_6_2013-07-19",4443.23341697789
"1_6_2013-07-26",4443.23535207085
"1_7_2012-11-02",21845.5855560572
"1_7_2012-11-09",21979.8920595459
"1_7_2012-11-16",22696.0799881955
"1_7_2012-11-23",22863.2498045473
"1_7_2012-11-30",23116.0305560941
"1_7_2012-12-07",23344.5168796444
"1_7_2012-12-14",23699.1500827196
"1_7_2012-12-21",23941.6529970666
"1_7_2012-12-28",24247.8415628261
"1_7_2013-01-04",24579.0006137922
"1_7_2013-01-11",24957.6242871527
"1_7_2013-01-18",25330.2724667629
"1_7_2013-01-25",25740.6551348471
"1_7_2013-02-01",26167.1388020648
"1_7_2013-02-08",26606.8663440928
"1_7_2013-02-15",27040.78129978
"1_7_2013-02-22",27471.1337876783
"1_7_2013-03-01",27881.2629671054
"1_7_2013-03-08",28262.5663411475
"1_7_2013-03-15",28604.480068589
"1_7_2013-03-22",28903.048022735
"1_7_2013-03-29",29151.2031517337
"1_7_2013-04-05",29347.2836377402
"1_7_2013-04-12",29491.2509670814
"1_7_2013-04-19",29586.7734957254
"1_7_2013-04-26",29638.6236765283
"1_7_2013-05-03",29654.5106853521
"1_7_2013-05-10",29642.83200882
"1_7_2013-05-17",29612.5016451699
"1_7_2013-05-24",29571.5560538685
"1_7_2013-05-31",29527.1005506534
"1_7_2013-06-07",29484.4442886332
"1_7_2013-06-14",29447.2518716975
"1_7_2013-06-21",29417.5100352707
"1_7_2013-06-28",29395.942467688
"1_7_2013-07-05",29382.2096515294
"1_7_2013-07-12",29375.3377119038
"1_7_2013-07-19",29373.9692822662
"1_7_2013-07-26",29376.6425581598
"1_8_2012-11-02",41702.3815242891
"1_8_2012-11-09",39685.5514211889
"1_8_2012-11-16",39326.9200555436
"1_8_2012-11-23",37240.8553861117
"1_8_2012-11-30",39333.5881126379
"1_8_2012-12-07",40689.2076900012
"1_8_2012-12-14",37357.3269615478
"1_8_2012-12-21",37344.1916424409
"1_8_2012-12-28",37226.6417293374
"1_8_2013-01-04",40183.6343233893
"1_8_2013-01-11",37459.7308172363
"1_8_2013-01-18",37171.6040116967
"1_8_2013-01-25",34852.1849376735
"1_8_2013-02-01",37783.2584363366
"1_8_2013-02-08",38494.6669093705
"1_8_2013-02-15",37580.6819039905
"1_8_2013-02-22",35296.0173147028
"1_8_2013-03-01",36984.9030212562
"1_8_2013-03-08",40865.7236796351
"1_8_2013-03-15",37515.399385762
"1_8_2013-03-22",37583.9797024184
"1_8_2013-03-29",37196.2142960855
"1_8_2013-04-05",40393.660594326
"1_8_2013-04-12",38851.0644508977
"1_8_2013-04-19",39122.1799793721
"1_8_2013-04-26",37451.2631870689
"1_8_2013-05-03",39539.5045424781
"1_8_2013-05-10",40931.6763540658
"1_8_2013-05-17",38922.5425678714
"1_8_2013-05-24",37472.9359466898
"1_8_2013-05-31",37674.7483157816
"1_8_2013-06-07",40762.1408529278
"1_8_2013-06-14",37795.1408262486
"1_8_2013-06-21",37802.7442465464
"1_8_2013-06-28",36505.220674602
"1_8_2013-07-05",38394.8847570545
"1_8_2013-07-12",38774.6896685879
"1_8_2013-07-19",37425.1553894727
"1_8_2013-07-26",35647.6578090414
"1_9_2012-11-02",43343.2938446496
"1_9_2012-11-09",31985.0808286883
"1_9_2012-11-16",31713.8457298657
"1_9_2012-11-23",34983.220503096
"1_9_2012-11-30",33867.7453525844
"1_9_2012-12-07",31630.4418373825
"1_9_2012-12-14",28106.1276427435
"1_9_2012-12-21",32011.9082668879
"1_9_2012-12-28",33641.5034474359
"1_9_2013-01-04",30420.7414194808
"1_9_2013-01-11",29581.8466098414
"1_9_2013-01-18",30334.4208204216
"1_9_2013-01-25",30912.4620165827
"1_9_2013-02-01",30306.6870196955
"1_9_2013-02-08",26478.1896341777
"1_9_2013-02-15",25253.7629955011
"1_9_2013-02-22",23997.3861391869
"1_9_2013-03-01",21070.9085609453
"1_9_2013-03-08",18689.3056950859
"1_9_2013-03-15",18042.7244942926
"1_9_2013-03-22",18963.3514303933
"1_9_2013-03-29",19522.1669452208
"1_9_2013-04-05",19443.7660581893
"1_9_2013-04-12",21839.0712379794
"1_9_2013-04-19",32059.6612677653
"1_9_2013-04-26",31629.5650726672
"1_9_2013-05-03",31383.7386102942
"1_9_2013-05-10",32287.8852548829
"1_9_2013-05-17",35883.7545926198
"1_9_2013-05-24",35844.1521333842
"1_9_2013-05-31",37662.9231598542
"1_9_2013-06-07",38387.7023098795
"1_9_2013-06-14",38351.777070051
"1_9_2013-06-21",39991.8502069771
"1_9_2013-06-28",35815.4377686007
"1_9_2013-07-05",36700.6355214181
"1_9_2013-07-12",38045.8690409921
"1_9_2013-07-19",33183.8992918548
"1_9_2013-07-26",36630.8186453286
"1_10_2012-11-02",29547.2322645795
"1_10_2012-11-09",30213.8044560701
"1_10_2012-11-16",29664.5485940767
"1_10_2012-11-23",29720.6778983146
"1_10_2012-11-30",29706.6899475912
"1_10_2012-12-07",29701.8925557901
"1_10_2012-12-14",29701.3784570847
"1_10_2012-12-21",29700.9262542335
"1_10_2012-12-28",29700.8062183878
"1_10_2013-01-04",29700.7663471877
"1_10_2013-01-11",29700.7515204535
"1_10_2013-01-18",29700.7467966418
"1_10_2013-01-25",29700.7451621435
"1_10_2013-02-01",29700.7446062859
"1_10_2013-02-08",29700.7444193591
"1_10_2013-02-15",29700.7443556577
"1_10_2013-02-22",29700.7443340931
"1_10_2013-03-01",29700.7443267849
"1_10_2013-03-08",29700.7443243054
"1_10_2013-03-15",29700.7443234651
"1_10_2013-03-22",29700.7443231802
"1_10_2013-03-29",29700.7443230836
"1_10_2013-04-05",29700.7443230509
"1_10_2013-04-12",29700.7443230398
"1_10_2013-04-19",29700.744323036
"1_10_2013-04-26",29700.7443230347
"1_10_2013-05-03",29700.7443230343
"1_10_2013-05-10",29700.7443230342
"1_10_2013-05-17",29700.7443230341
"1_10_2013-05-24",29700.7443230341
"1_10_2013-05-31",29700.7443230341
"1_10_2013-06-07",29700.7443230341
"1_10_2013-06-14",29700.7443230341
"1_10_2013-06-21",29700.7443230341
"1_10_2013-06-28",29700.7443230341
"1_10_2013-07-05",29700.7443230341
"1_10_2013-07-12",29700.7443230341
"1_10_2013-07-19",29700.7443230341
"1_10_2013-07-26",29700.7443230341
"1_11_2012-11-02",24139.1661911724
"1_11_2012-11-09",27183.6916311862
"1_11_2012-11-16",23181.2306475079
"1_11_2012-11-23",24095.319757433
"1_11_2012-11-30",28355.6326339311
"1_11_2012-12-07",27585.4982772669
"1_11_2012-12-14",27824.9113469615
"1_11_2012-12-21",27379.2443173195
"1_11_2012-12-28",30394.5233849986
"1_11_2013-01-04",28022.6732592199
"1_11_2013-01-11",25785.8887634969
"1_11_2013-01-18",28244.4451328034
"1_11_2013-01-25",33150.3821096438
"1_11_2013-02-01",32117.3598735757
"1_11_2013-02-08",28752.4032063968
"1_11_2013-02-15",31399.2611318566
"1_11_2013-02-22",32764.3995123747
"1_11_2013-03-01",29166.5489063245
"1_11_2013-03-08",25103.8853868768
"1_11_2013-03-15",27761.9540763779
"1_11_2013-03-22",30161.4369204355
"1_11_2013-03-29",26168.8257077508
"1_11_2013-04-05",24878.1816085527
"1_11_2013-04-12",18197.4226945142
"1_11_2013-04-19",17990.0636793144
"1_11_2013-04-26",22719.5332421409
"1_11_2013-05-03",20543.9305527504
"1_11_2013-05-10",18565.5674872887
"1_11_2013-05-17",16840.0471780309
"1_11_2013-05-24",16639.331449723
"1_11_2013-05-31",20224.3459312529
"1_11_2013-06-07",19959.3723874605
"1_11_2013-06-14",22027.4258391601
"1_11_2013-06-21",20547.6752441362
"1_11_2013-06-28",24517.7869461323
"1_11_2013-07-05",24823.0019709649
"1_11_2013-07-12",23341.0257853893
"1_11_2013-07-19",28436.2713226124
"1_11_2013-07-26",29922.5205889993
"1_12_2012-11-02",9806.22336196971
"1_12_2012-11-09",9920.34208208856
"1_12_2012-11-16",10201.3031335763
"1_12_2012-11-23",10112.7307321451
"1_12_2012-11-30",10188.3858041135
"1_12_2012-12-07",10314.2032366332
"1_12_2012-12-14",10372.2300456456
"1_12_2012-12-21",10458.1730123167
"1_12_2012-12-28",10549.5835935529
"1_12_2013-01-04",10622.4377498081
"1_12_2013-01-11",10693.2907360626
"1_12_2013-01-18",10835.7918235275
"1_12_2013-01-25",11030.0110636424
"1_12_2013-02-01",11116.890989763
"1_12_2013-02-08",11179.7164957251
"1_12_2013-02-15",11224.5736684857
"1_12_2013-02-22",11248.1362391192
"1_12_2013-03-01",11262.4922801725
"1_12_2013-03-08",11271.2261558039
"1_12_2013-03-15",11276.0763140222
"1_12_2013-03-22",11278.9092821604
"1_12_2013-03-29",11280.5629285666
"1_12_2013-04-05",11281.5017415267
"1_12_2013-04-12",11282.0439258874
"1_12_2013-04-19",11282.3568923304
"1_12_2013-04-26",11282.5360101116
"1_12_2013-05-03",11282.6391113165
"1_12_2013-05-10",11282.6984393633
"1_12_2013-05-17",11282.7324888552
"1_12_2013-05-24",11282.7520675422
"1_12_2013-05-31",11282.7633237708
"1_12_2013-06-07",11282.7697899523
"1_12_2013-06-14",11282.7735067875
"1_12_2013-06-21",11282.7756431287
"1_12_2013-06-28",11282.7768707328
"1_12_2013-07-05",11282.7775762939
"1_12_2013-07-12",11282.7779818017
"1_12_2013-07-19",11282.7782148415
"1_12_2013-07-26",11282.7783487752
"1_13_2012-11-02",41497.074029365
"1_13_2012-11-09",42714.6965947599
"1_13_2012-11-16",37887.8694745337
"1_13_2012-11-23",37986.9520235263
"1_13_2012-11-30",40898.4112655051
"1_13_2012-12-07",42639.3184414538
"1_13_2012-12-14",39430.4861217625
"1_13_2012-12-21",39129.3530632755
"1_13_2012-12-28",38629.0719859249
"1_13_2013-01-04",43796.1362935039
"1_13_2013-01-11",40108.5654099228
"1_13_2013-01-18",41163.5150653045
"1_13_2013-01-25",39020.4211777618
"1_13_2013-02-01",43782.8537240058
"1_13_2013-02-08",43786.7099069108
"1_13_2013-02-15",39581.8648860236
"1_13_2013-02-22",38475.5929119711
"1_13_2013-03-01",40908.0664206125
"1_13_2013-03-08",44054.6331172373
"1_13_2013-03-15",40230.4937888501
"1_13_2013-03-22",38241.717043085
"1_13_2013-03-29",38410.215796548
"1_13_2013-04-05",41786.4895773734
"1_13_2013-04-12",41749.6740162238
"1_13_2013-04-19",37975.8257336691
"1_13_2013-04-26",38628.1988429178
"1_13_2013-05-03",42450.0175524569
"1_13_2013-05-10",43305.3514637436
"1_13_2013-05-17",39477.388343255
"1_13_2013-05-24",39529.6811459118
"1_13_2013-05-31",39173.7292915232
"1_13_2013-06-07",44541.5370720055
"1_13_2013-06-14",41157.8407364021
"1_13_2013-06-21",40981.3698139986
"1_13_2013-06-28",38380.1142093283
"1_13_2013-07-05",44452.654438066
"1_13_2013-07-12",42776.9240008969
"1_13_2013-07-19",39382.3660529761
"1_13_2013-07-26",38421.5475046894
"1_14_2012-11-02",13288.082127431
"1_14_2012-11-09",13541.3160822863
"1_14_2012-11-16",13186.0798727215
"1_14_2012-11-23",13297.4180929093
"1_14_2012-11-30",13305.8801399887
"1_14_2012-12-07",13469.5796204222
"1_14_2012-12-14",13336.1099675627
"1_14_2012-12-21",13313.5692607033
"1_14_2012-12-28",13320.3066947447
"1_14_2013-01-04",13325.9228410834
"1_14_2013-01-11",13323.2511410411
"1_14_2013-01-18",13312.5876334924
"1_14_2013-01-25",13316.4051927649
"1_14_2013-02-01",13317.7374001034
"1_14_2013-02-08",13317.8660996009
"1_14_2013-02-15",13317.0708665523
"1_14_2013-02-22",13317.0459054183
"1_14_2013-03-01",13317.5506331897
"1_14_2013-03-08",13317.5144197711
"1_14_2013-03-15",13317.4414505966
"1_14_2013-03-22",13317.4042756465
"1_14_2013-03-29",13317.4526546356
"1_14_2013-04-05",13317.4673367731
"1_14_2013-04-12",13317.4482908465
"1_14_2013-04-19",13317.4439067781
"1_14_2013-04-26",13317.446973266
"1_14_2013-05-03",13317.4504900067
"1_14_2013-05-10",13317.4486039795
"1_14_2013-05-17",13317.4473134049
"1_14_2013-05-24",13317.4478174088
"1_14_2013-05-31",13317.4482572094
"1_14_2013-06-07",13317.4482026176
"1_14_2013-06-14",13317.4479721196
"1_14_2013-06-21",13317.4480065637
"1_14_2013-06-28",13317.4480834352
"1_14_2013-07-05",13317.4480841081
"1_14_2013-07-12",13317.4480573917
"1_14_2013-07-19",13317.4480524946
"1_14_2013-07-26",13317.4480640803
"1_16_2012-11-02",8614.65380812943
"1_16_2012-11-09",7050.20703699482
"1_16_2012-11-16",7059.7214603347
"1_16_2012-11-23",6980.15254196346
"1_16_2012-11-30",6734.0322140174
"1_16_2012-12-07",5975.54029328548
"1_16_2012-12-14",5962.71986570105
"1_16_2012-12-21",6360.69676682568
"1_16_2012-12-28",6494.47831217913
"1_16_2013-01-04",6542.53693732805
"1_16_2013-01-11",6710.96002189551
"1_16_2013-01-18",7322.87429799748
"1_16_2013-01-25",7923.61315032551
"1_16_2013-02-01",8489.72194412995
"1_16_2013-02-08",9182.26791647017
"1_16_2013-02-15",10176.5434572817
"1_16_2013-02-22",11506.576717095
"1_16_2013-03-01",13253.0980563671
"1_16_2013-03-08",16101.7018865952
"1_16_2013-03-15",21700.965347365
"1_16_2013-03-22",31959.0017030184
"1_16_2013-03-29",33707.2577342337
"1_16_2013-04-05",42006.2854589883
"1_16_2013-04-12",48943.9271577865
"1_16_2013-04-19",53830.494401486
"1_16_2013-04-26",56186.1813586303
"1_16_2013-05-03",54363.4124443907
"1_16_2013-05-10",46966.7381854988
"1_16_2013-05-17",43721.2920514629
"1_16_2013-05-24",43214.7277059554
"1_16_2013-05-31",42108.926765854
"1_16_2013-06-07",41777.1467795429
"1_16_2013-06-14",39993.6765544661
"1_16_2013-06-21",39066.0502983128
"1_16_2013-06-28",39010.8074363918
"1_16_2013-07-05",38581.2008303616
"1_16_2013-07-12",37719.4053393799
"1_16_2013-07-19",36795.0514955316
"1_16_2013-07-26",36368.6517087328
"1_17_2012-11-02",8121.01390727751
"1_17_2012-11-09",8256.55535431747
"1_17_2012-11-16",8309.52935733646
"1_17_2012-11-23",8332.35621248116
"1_17_2012-11-30",8342.5809387955
"1_17_2012-12-07",8347.23836745382
"1_17_2012-12-14",8349.37590171864
"1_17_2012-12-21",8350.36030269519
"1_17_2012-12-28",8350.81436566781
"1_17_2013-01-04",8351.02395815729
"1_17_2013-01-11",8351.12073711044
"1_17_2013-01-18",8351.1654315323
"1_17_2013-01-25",8351.18607376918
"1_17_2013-02-01",8351.19560775544
"1_17_2013-02-08",8351.20001126461
"1_17_2013-02-15",8351.20204514938
"1_17_2013-02-22",8351.20298455942
"1_17_2013-03-01",8351.20341845447
"1_17_2013-03-08",8351.20361886222
"1_17_2013-03-15",8351.20371142671
"1_17_2013-03-22",8351.20375418049
"1_17_2013-03-29",8351.20377392764
"1_17_2013-04-05",8351.20378304847
"1_17_2013-04-12",8351.20378726121
"1_17_2013-04-19",8351.203789207
"1_17_2013-04-26",8351.20379010572
"1_17_2013-05-03",8351.20379052082
"1_17_2013-05-10",8351.20379071255
"1_17_2013-05-17",8351.2037908011
"1_17_2013-05-24",8351.20379084201
"1_17_2013-05-31",8351.2037908609
"1_17_2013-06-07",8351.20379086962
"1_17_2013-06-14",8351.20379087365
"1_17_2013-06-21",8351.20379087552
"1_17_2013-06-28",8351.20379087637
"1_17_2013-07-05",8351.20379087677
"1_17_2013-07-12",8351.20379087695
"1_17_2013-07-19",8351.20379087704
"1_17_2013-07-26",8351.20379087708
"1_18_2012-11-02",17425.9022835749
"1_18_2012-11-09",21900.3823761036
"1_18_2012-11-16",32791.6546021543
"1_18_2012-11-23",39593.7618295642
"1_18_2012-11-30",41485.328956248
"1_18_2012-12-07",32074.8460669877
"1_18_2012-12-14",21126.3341902007
"1_18_2012-12-21",19582.2595125824
"1_18_2012-12-28",8783.3604900988
"1_18_2013-01-04",476.557443534076
"1_18_2013-01-11",1387.43532041415
"1_18_2013-01-18",1386.33975477176
"1_18_2013-01-25",3417.19191385365
"1_18_2013-02-01",13131.6845627906
"1_18_2013-02-08",16005.1747216943
"1_18_2013-02-15",3319.4352025868
"1_18_2013-02-22",-570.426320861759
"1_18_2013-03-01",-2444.36741211496
"1_18_2013-03-08",-3875.7902601629
"1_18_2013-03-15",-1744.7687970306
"1_18_2013-03-22",212.20682143486
"1_18_2013-03-29",-7.33002080292863
"1_18_2013-04-05",110.452901622669
"1_18_2013-04-12",-132.718254455448
"1_18_2013-04-19",677.516965722437
"1_18_2013-04-26",3994.56201269332
"1_18_2013-05-03",8871.71062061091
"1_18_2013-05-10",14253.7613161595
"1_18_2013-05-17",12697.1526959022
"1_18_2013-05-24",11183.8087135749
"1_18_2013-06-07",23934.4307070804
"1_18_2013-07-05",26383.3106716456
"1_19_2012-11-02",1420.18498338125
"1_19_2012-11-09",1443.65517413732
"1_19_2012-11-16",1383.4137693246
"1_19_2012-11-23",1351.32588356491
"1_19_2012-11-30",1313.55035946611
"1_19_2012-12-07",1281.64100883163
"1_19_2012-12-14",1253.12745386412
"1_19_2012-12-21",1229.17202944517
"1_19_2012-12-28",1209.40625799534
"1_19_2013-01-04",1193.53475670858
"1_19_2013-01-11",1181.01914273446
"1_19_2013-01-18",1171.30548316382
"1_19_2013-01-25",1163.85564152139
"1_19_2013-02-01",1158.19532021679
"1_19_2013-02-08",1153.92496016764
"1_19_2013-02-15",1150.72052148695
"1_19_2013-02-22",1148.32561711133
"1_19_2013-03-01",1146.54113260395
"1_19_2013-03-08",1145.21447648536
"1_19_2013-03-15",1144.22983871578
"1_19_2013-03-22",1143.49995407321
"1_19_2013-03-29",1142.95940956839
"1_19_2013-04-05",1142.55936165018
"1_19_2013-04-12",1142.26344252555
"1_19_2013-04-19",1142.04463026432
"1_19_2013-04-26",1141.8828780627
"1_19_2013-05-03",1141.76333070355
"1_19_2013-05-10",1141.67498932434
"1_19_2013-05-17",1141.60971537495
"1_19_2013-05-24",1141.56148953612
"1_19_2013-05-31",1141.5258613896
"1_19_2013-06-07",1141.4995413147
"1_19_2013-06-14",1141.48009816719
"1_19_2013-06-21",1141.46573549153
"1_19_2013-06-28",1141.45512595884
"1_19_2013-07-05",1141.44728893195
"1_19_2013-07-12",1141.44149995104
"1_19_2013-07-19",1141.43722383262
"1_19_2013-07-26",1141.43406523007
"1_20_2012-11-02",3452.11171152651
"1_20_2012-11-09",3486.79487897729
"1_20_2012-11-16",3567.05284520288
"1_20_2012-11-23",3586.90816998133
"1_20_2012-11-30",3606.82309597645
